pdv,cupom,pco,desconto,pcotot,descontotot,qtd,data_ins,hora,ts_referencia,data,produto,cod_loja
14792,480920,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:45:02.913,19:14:49,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480921,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:45:02.913,19:17:12,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480921,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:45:02.913,19:17:15,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,84754,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:45:02.913,19:14:07,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14792,84754,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:45:02.913,19:14:08,2021-01-22 16:04:32.195,2019-12-23,3113746,94
15090,1948,"4,37","2,53","4,2","2,98",1.000,2019-12-23 22:01:02.950,21:44:06,2021-01-22 16:04:32.195,2019-12-23,3109948,103
15293,99628,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:33:04.703,15:00:28,2021-01-22 16:04:32.195,2019-12-23,3109861,95
15292,154447,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:33:04.703,15:12:44,2021-01-22 16:04:32.195,2019-12-23,3109861,95
14795,65679,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:21:02.327,19:57:48,2021-01-22 16:04:32.195,2019-12-23,988913,101
14803,145869,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:31:02.577,19:57:52,2021-01-22 16:04:32.195,2019-12-23,988913,94
14792,84773,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:31:02.577,20:03:52,2021-01-22 16:04:32.195,2019-12-23,988913,94
14803,145876,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:31:02.577,20:06:15,2021-01-22 16:04:32.195,2019-12-23,988913,94
15093,2006,"4,37","2,53","4,2","2,98",1.000,2019-12-23 19:11:02.630,18:55:17,2021-01-22 16:04:32.195,2019-12-23,3109861,89
14794,75954,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:41:02.987,20:13:30,2021-01-22 16:04:32.195,2019-12-23,988913,101
14794,75954,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:41:02.987,20:13:32,2021-01-22 16:04:32.195,2019-12-23,988913,101
14790,254057,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:16:32,2021-01-22 16:04:32.195,2019-12-23,988913,101
14790,254057,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:16:36,2021-01-22 16:04:32.195,2019-12-23,988913,101
14790,254057,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:16:40,2021-01-22 16:04:32.195,2019-12-23,988913,101
15097,1758,"6,03","0,0","5,86","0,0",1.000,2019-12-23 21:01:02.613,20:42:39,2021-01-22 16:04:32.195,2019-12-23,988913,102
15095,1802,"4,37","2,53","4,2","2,98",1.000,2019-12-23 20:41:02.987,20:25:03,2021-01-22 16:04:32.195,2019-12-23,3109861,106
15095,1804,"4,37","2,53","4,2","2,98",1.000,2019-12-23 20:41:02.987,20:27:44,2021-01-22 16:04:32.195,2019-12-23,3109861,106
15096,1891,"4,37","2,53","4,2","2,98",1.000,2019-12-23 21:11:02.080,20:53:14,2021-01-22 16:04:32.195,2019-12-23,3109861,106
15093,1780,"6,03","0,0","5,86","0,0",1.000,2019-12-23 11:13:02.867,10:55:10,2021-01-22 16:04:32.195,2019-12-23,988913,106
15094,1856,"41,03","0,0","40,86","0,0",1.000,2019-12-23 17:01:02.890,16:48:56,2021-01-22 16:04:32.195,2019-12-23,3110318,92
14796,204830,"1,05","5,8500000000000005","0,88","6,300000000000001",1.000,2019-12-23 10:53:02.037,10:35:24,2021-01-22 16:04:32.195,2019-12-23,3109861,83
14801,267723,"1,05","5,8500000000000005","0,88","6,300000000000001",1.000,2019-12-23 10:53:02.037,10:27:24,2021-01-22 16:04:32.195,2019-12-23,3109861,94
15095,1910,"4,37","2,53","4,2","2,98",1.000,2019-12-23 20:15:01.990,19:54:25,2021-01-22 16:04:32.195,2019-12-23,3109948,85
15095,1915,"4,37","2,53","4,2","2,98",1.000,2019-12-23 20:15:01.990,20:00:28,2021-01-22 16:04:32.195,2019-12-23,3109948,85
15092,1868,"4,37","2,53","4,2","2,98",1.000,2019-12-23 20:31:02.577,20:14:11,2021-01-22 16:04:32.195,2019-12-23,3109948,105
14791,102907,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:12:05,2021-01-22 16:04:32.195,2019-12-23,3113746,100
14994,82579,"101,03","0,0","100,86","0,0",1.000,2019-12-23 20:21:02.327,19:10:28,2021-01-22 16:04:32.195,2019-12-23,3100082,97
14993,22934,"17,03","0,0","16,86","0,0",1.000,2019-12-23 18:51:02.850,16:55:43,2021-01-22 16:04:32.195,2019-12-23,3094865,99
15302,95064,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:32:54,2021-01-22 16:04:32.195,2019-12-23,3109861,95
14990,56073,"6,03","0,0","5,86","0,0",1.000,2019-12-23 21:21:02.427,20:12:41,2021-01-22 16:04:32.195,2019-12-23,3109861,108
14998,183481,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,11:30:41,2021-01-22 16:04:32.195,2019-12-23,3113746,104
15100,1779,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:41:02.960,15:17:12,2021-01-22 16:04:32.195,2019-12-23,3109862,82
14993,130146,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,11:27:05,2021-01-22 16:04:32.195,2019-12-23,3113732,97
15291,433123,"28,029999999999998","0,0","27,86","0,0",1.000,2019-12-23 16:13:02.113,15:54:44,2021-01-22 16:04:32.195,2019-12-23,3128506,95
15297,185929,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 14:41:02.647,14:24:38,2021-01-22 16:04:32.195,2019-12-23,3113746,95
15292,154423,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 14:41:02.647,14:25:43,2021-01-22 16:04:32.195,2019-12-23,3113746,95
14998,174957,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,11:54:16,2021-01-22 16:04:32.195,2019-12-23,3113732,99
15291,433117,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 15:51:02.277,15:44:24,2021-01-22 16:04:32.195,2019-12-23,3113746,95
15093,1821,"6,03","0,0","5,86","0,0",1.000,2019-12-23 17:01:02.890,16:47:30,2021-01-22 16:04:32.195,2019-12-23,988913,103
14997,23395,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:23:02.520,15:05:31,2021-01-22 16:04:32.195,2019-12-23,3109948,99
14997,23398,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:33:04.807,15:13:34,2021-01-22 16:04:32.195,2019-12-23,3109948,99
14991,105894,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,15:38:58,2021-01-22 16:04:32.195,2019-12-23,3109948,104
15292,154491,"6,03","0,0","5,86","0,0",1.000,2019-12-23 17:01:02.890,16:51:01,2021-01-22 16:04:32.195,2019-12-23,3109948,95
14994,12540,"6,03","0,0","5,86","0,0",1.000,2019-12-23 23:01:02.033,21:45:50,2021-01-22 16:04:32.195,2019-12-23,3109948,99
14997,23424,"6,03","0,0","5,86","0,0",1.000,2019-12-23 17:33:03.860,16:23:44,2021-01-22 16:04:32.195,2019-12-23,3109948,99
14995,2813,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 16:43:02.247,15:28:31,2021-01-22 16:04:32.195,2019-12-23,3113746,104
14999,35260,"6,03","0,0","5,86","0,0",1.000,2019-12-23 17:33:03.860,16:19:28,2021-01-22 16:04:32.195,2019-12-23,3109948,104
15294,235084,"6,03","0,0","5,86","0,0",1.000,2019-12-23 17:43:02.383,17:27:56,2021-01-22 16:04:32.195,2019-12-23,3109948,95
15290,65496,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:33:04.703,15:21:17,2021-01-22 16:04:32.195,2019-12-23,3109948,95
15290,65590,"6,03","0,0","5,86","0,0",1.000,2019-12-23 19:23:02.093,19:12:16,2021-01-22 16:04:32.195,2019-12-23,3109948,95
14995,2801,"6,03","0,0","5,86","0,0",1.000,2019-12-23 19:57:02.420,18:43:39,2021-01-22 16:04:32.195,2019-12-23,3109948,108
15097,1875,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 17:43:02.383,17:26:16,2021-01-22 16:04:32.195,2019-12-23,3113746,89
14795,128521,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 17:53:02.847,17:24:59,2021-01-22 16:04:32.195,2019-12-23,3129651,100
15091,2072,"17,03","0,0","16,86","0,0",1.000,2019-12-23 22:51:02.700,22:37:53,2021-01-22 16:04:32.195,2019-12-23,3094865,89
14995,2672,"51,03","0,0","50,86","0,0",1.000,2019-12-23 14:33:04.523,13:16:57,2021-01-22 16:04:32.195,2019-12-23,3128948,108
15099,1777,"51,03","0,0","50,86","0,0",1.000,2019-12-23 16:03:04.687,15:47:59,2021-01-22 16:04:32.195,2019-12-23,3088733,92
14999,35241,"51,03","0,0","50,86","0,0",1.000,2019-12-23 16:13:02.113,15:01:21,2021-01-22 16:04:32.195,2019-12-23,2989727,104
15102,1795,"51,03","0,0","50,86","0,0",1.000,2019-12-23 16:33:04.807,16:17:50,2021-01-22 16:04:32.195,2019-12-23,2989716,91
15090,1749,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 14:21:02.857,14:12:42,2021-01-22 16:04:32.195,2019-12-23,3128875,88
14997,23350,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,11:58:48,2021-01-22 16:04:32.195,2019-12-23,3113732,99
14802,168133,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:21:02.327,19:55:07,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14802,168133,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:21:02.327,19:55:09,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14802,168133,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:21:02.327,19:55:14,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14792,480951,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:05:00,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480951,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:05:02,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480952,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:06:55,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480952,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:06:56,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480952,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:06:57,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480952,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:07:00,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480952,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:07:02,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480952,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:07:04,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14797,104430,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:10:43,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14797,104430,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:10:44,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14797,104430,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:10:46,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480956,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:13:35,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480956,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:13:36,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,480956,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:13:38,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14791,53541,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:11:00,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14799,229020,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:41:02.987,20:12:30,2021-01-22 16:04:32.195,2019-12-23,3113746,94
15092,1771,"4,37","2,53","4,2","2,98",1.000,2019-12-23 11:33:04.497,11:19:38,2021-01-22 16:04:32.195,2019-12-23,3109948,92
14793,165318,"6,03","0,0","5,86","0,0",1.000,2019-12-23 12:13:02.133,11:28:09,2021-01-22 16:04:32.195,2019-12-23,3109861,100
14796,60017,"6,03","0,0","5,86","0,0",1.000,2019-12-23 12:13:02.133,11:35:27,2021-01-22 16:04:32.195,2019-12-23,3109861,100
14795,128428,"6,03","0,0","5,86","0,0",1.000,2019-12-23 12:13:02.133,11:44:23,2021-01-22 16:04:32.195,2019-12-23,3109861,100
14796,205133,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 22:13:02.317,21:44:21,2021-01-22 16:04:32.195,2019-12-23,3113732,83
15090,1964,"6,03","0,0","5,86","0,0",1.000,2019-12-23 18:51:02.850,18:16:37,2021-01-22 16:04:32.195,2019-12-23,3109948,107
15090,2001,"21,029999999999998","0,0","20,86","0,0",1.000,2019-12-23 22:43:02.550,22:22:29,2021-01-22 16:04:32.195,2019-12-23,1011730,84
14796,205095,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:22:43,2021-01-22 16:04:32.195,2019-12-23,3109948,83
14790,219954,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:22:45,2021-01-22 16:04:32.195,2019-12-23,3109948,86
14790,219954,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:22:48,2021-01-22 16:04:32.195,2019-12-23,3109948,86
14790,219954,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:22:50,2021-01-22 16:04:32.195,2019-12-23,3109948,86
14790,219954,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:22:53,2021-01-22 16:04:32.195,2019-12-23,3109948,86
15095,1864,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:39:45,2021-01-22 16:04:32.195,2019-12-23,3109948,90
14792,480958,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:15:14,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14798,65313,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:19:03,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14798,65313,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:19:17,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14794,403293,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:20:42,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14794,403293,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:20:43,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14799,229027,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:28:08,2021-01-22 16:04:32.195,2019-12-23,3109948,94
14799,229027,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:28:09,2021-01-22 16:04:32.195,2019-12-23,3109948,94
14796,49413,"6,03","0,0","5,86","0,0",1.000,2019-12-23 20:53:02.350,20:29:24,2021-01-22 16:04:32.195,2019-12-23,3109948,98
14796,59981,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 10:13:02.503,09:56:22,2021-01-22 16:04:32.195,2019-12-23,2947674,100
14796,59981,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 10:13:02.503,09:56:24,2021-01-22 16:04:32.195,2019-12-23,2947674,100
14792,84845,"1,05","3,85","0,88","4,3",1.000,2019-12-23 22:01:02.950,21:29:58,2021-01-22 16:04:32.195,2019-12-23,3113732,94
14993,23038,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 23:01:02.033,21:49:17,2021-01-22 16:04:32.195,2019-12-23,3113732,99
14997,23305,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 10:23:02.950,09:07:46,2021-01-22 16:04:32.195,2019-12-23,3113732,99
14794,151136,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:39:46,2021-01-22 16:04:32.195,2019-12-23,3109861,86
14794,151141,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,15:01:13,2021-01-22 16:04:32.195,2019-12-23,3109861,86
14802,19157,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:47:49,2021-01-22 16:04:32.195,2019-12-23,3109861,87
14793,90038,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,15:04:00,2021-01-22 16:04:32.195,2019-12-23,3109861,87
14801,267756,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:05:02.867,11:12:53,2021-01-22 16:04:32.195,2019-12-23,3113732,94
14795,128417,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:05:02.867,11:19:49,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14797,104276,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:37:00,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14795,128417,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:05:02.867,11:19:51,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14795,128417,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:05:02.867,11:19:52,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14793,486196,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:54:34,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14797,104288,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:54:49,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14792,480780,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:55:52,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14795,304546,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:59:20,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14796,204938,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:03:04.687,15:35:23,2021-01-22 16:04:32.195,2019-12-23,3109861,83
14792,480783,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,15:02:58,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14796,204938,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:03:04.687,15:35:24,2021-01-22 16:04:32.195,2019-12-23,3109861,83
14792,237337,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:03:04.687,15:40:37,2021-01-22 16:04:32.195,2019-12-23,3109861,83
14792,237339,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:03:04.687,15:45:04,2021-01-22 16:04:32.195,2019-12-23,3109861,83
14792,237339,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:03:04.687,15:45:05,2021-01-22 16:04:32.195,2019-12-23,3109861,83
14793,175834,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:23:02.520,16:01:19,2021-01-22 16:04:32.195,2019-12-23,3109861,81
14793,175834,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:23:02.520,16:01:19,2021-01-22 16:04:32.195,2019-12-23,3109861,81
14793,145817,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:42:07,2021-01-22 16:04:32.195,2019-12-23,3109861,96
14793,145821,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,14:54:35,2021-01-22 16:04:32.195,2019-12-23,3109861,96
14793,145824,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:33:04.703,15:02:22,2021-01-22 16:04:32.195,2019-12-23,3109861,96
15092,1827,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:23:02.520,16:13:20,2021-01-22 16:04:32.195,2019-12-23,3109861,85
14790,219860,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:33:04.807,16:11:53,2021-01-22 16:04:32.195,2019-12-23,3109861,86
14795,23912,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:33:04.807,16:06:46,2021-01-22 16:04:32.195,2019-12-23,3109861,87
14799,228943,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:33:04.807,16:08:35,2021-01-22 16:04:32.195,2019-12-23,3109861,94
14792,192775,"3,04","1,8599999999999999","2,87","2,31",1.000,2019-12-23 20:31:02.577,20:06:48,2021-01-22 16:04:32.195,2019-12-23,3113732,81
15092,1877,"2,69","2,21","2,52","2,66",1.000,2019-12-23 21:01:02.613,20:45:48,2021-01-22 16:04:32.195,2019-12-23,3113732,84
14795,81478,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,16:19:49,2021-01-22 16:04:32.195,2019-12-23,3109861,86
14795,81478,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,16:19:50,2021-01-22 16:04:32.195,2019-12-23,3109861,86
14798,65185,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,16:26:34,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14792,480834,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,16:26:36,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14792,480834,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,16:27:35,2021-01-22 16:04:32.195,2019-12-23,3109861,93
14794,52168,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,16:25:30,2021-01-22 16:04:32.195,2019-12-23,3109861,96
14794,52168,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:51:02.557,16:25:33,2021-01-22 16:04:32.195,2019-12-23,3109861,96
14794,52162,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:43:02.247,16:13:16,2021-01-22 16:04:32.195,2019-12-23,3109861,96
14795,76086,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:43:02.247,16:14:21,2021-01-22 16:04:32.195,2019-12-23,3109861,98
14790,219878,"6,03","0,0","5,86","0,0",1.000,2019-12-23 17:13:02.247,16:48:18,2021-01-22 16:04:32.195,2019-12-23,3109861,86
14796,49414,"3,04","1,8599999999999999","2,87","2,31",1.000,2019-12-23 21:01:02.613,20:31:51,2021-01-22 16:04:32.195,2019-12-23,3113732,98
14796,75307,"3,04","1,8599999999999999","2,87","2,31",1.000,2019-12-23 21:21:02.427,20:52:24,2021-01-22 16:04:32.195,2019-12-23,3113732,86
14793,90166,"3,04","1,8599999999999999","2,87","2,31",1.000,2019-12-23 21:21:02.427,20:56:10,2021-01-22 16:04:32.195,2019-12-23,3113732,87
14791,229017,"3,04","1,8599999999999999","2,87","2,31",1.000,2019-12-23 22:31:01.973,22:00:22,2021-01-22 16:04:32.195,2019-12-23,3113732,81
15092,1853,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 18:51:02.850,18:35:08,2021-01-22 16:04:32.195,2019-12-23,3129894,107
15099,1892,"16,03","0,0","15,86","0,0",1.000,2019-12-23 16:51:02.557,16:39:11,2021-01-22 16:04:32.195,2019-12-23,996677,82
14798,65385,"3,5300000000000002","0,0","3,3600000000000003","0,0",1.000,2019-12-23 23:33:03.987,23:05:57,2021-01-22 16:04:32.195,2019-12-23,2864488,93
15091,1996,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 21:53:02.573,21:35:02,2021-01-22 16:04:32.195,2019-12-23,3108370,84
15091,1996,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 21:53:02.573,21:35:02,2021-01-22 16:04:32.195,2019-12-23,3108427,84
14795,128579,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:03:04.783,19:28:15,2021-01-22 16:04:32.195,2019-12-23,2995858,100
15093,1956,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 19:11:02.630,17:03:38,2021-01-22 16:04:32.195,2019-12-23,3129894,114
15090,1869,"4,6899999999999995","2,21","4,52","2,66",1.000,2019-12-23 18:51:02.850,18:32:40,2021-01-22 16:04:32.195,2019-12-23,3122460,110
14793,175818,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:03:04.687,15:35:15,2021-01-22 16:04:32.195,2019-12-23,3109948,81
14790,255938,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:03:04.687,15:35:43,2021-01-22 16:04:32.195,2019-12-23,3109948,81
14794,147054,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:03:04.687,15:37:04,2021-01-22 16:04:32.195,2019-12-23,3109948,81
15091,1877,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 19:11:02.630,18:53:33,2021-01-22 16:04:32.195,2019-12-23,3127531,106
14795,304576,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:23:02.520,15:55:18,2021-01-22 16:04:32.195,2019-12-23,3109948,93
15095,1795,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 20:21:02.327,20:12:18,2021-01-22 16:04:32.195,2019-12-23,3127531,106
14793,486226,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:23:02.520,15:59:22,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14792,480822,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:33:04.807,16:11:18,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14795,304586,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:33:04.807,16:15:37,2021-01-22 16:04:32.195,2019-12-23,3109948,93
15093,1780,"4,37","2,53","4,2","2,98",1.000,2019-12-23 11:33:04.497,11:16:50,2021-01-22 16:04:32.195,2019-12-23,3109861,89
15091,1789,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:05:02.867,11:29:57,2021-01-22 16:04:32.195,2019-12-23,3109861,88
14793,165341,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 12:33:04.787,12:15:20,2021-01-22 16:04:32.195,2019-12-23,3090730,100
14793,165549,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:21:02.327,19:52:58,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14793,165549,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 20:21:02.327,19:52:54,2021-01-22 16:04:32.195,2019-12-23,3113732,100
15096,1870,"4,37","2,53","4,2","2,98",1.000,2019-12-23 20:15:01.990,20:00:41,2021-01-22 16:04:32.195,2019-12-23,3109948,91
15096,1752,"4,6899999999999995","2,21","4,52","2,66",1.000,2019-12-23 18:51:02.850,18:33:28,2021-01-22 16:04:32.195,2019-12-23,3122460,110
14793,90085,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 16:51:02.557,16:16:42,2021-01-22 16:04:32.195,2019-12-23,3113732,87
